"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN"
"110501","11","11.5","11.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020348","Venezuela (Bolivarian Republic of)","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","10.00","C, 1","1.00","C, 1","1.00","C, 1","104.00","C, 1","58.00","C, 1","96.00","C, 1","8.00","C, 1","8.00","C, 1","","","3.00","C, 1","1.00","C, 1","","","1.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020711","Viet Nam","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","13.00","C, 1","25.00","C, 1","5.00","C, 1","6.00","C, 1","29.00","C, 1","23.00","C, 1","268.00","C, 1","34.00","C, 1","65.00","C, 1","14.00","C, 1","32.00","C, 1","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020915","Samoa","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","18.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020813","Yemen","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","3.00","C, 1","","","","","","","","","1.00","C, 1","5.00","C, 1","35.00","C, 1","1.00","C, 1","36.00","C, 1","","","","","46.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01010100","Albania","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","5.00","C, 1","32.00","C, 1","15.00","C, 1","3.00","C, 1","4.00","C, 1","5.00","C, 1","2.00","C, 1","2.00","C, 1","","","","","2.00","C, 1","7.00","C, 1","3.00","C, 1","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020303","Argentina","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","86.00","C, 1","78.00","C, 1","76.00","C, 1","60.00","C, 1","80.00","C, 1","97.00","C, 1","75.00","C, 1","184.00","C, 1","126.00","C, 1","105.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020901","American Samoa","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","6.00","C, 1","","","","","","","","","","","180.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020302","Antigua and Barbuda","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","1.00","C, 1","4.00","C, 1","","","","","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020307","Belize","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","5.00","C, 1","","","","","","","","","","","","","","","7.00","C, 1","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020308","Bolivia (Plurinational State of)","False","False","True","Annual","Number (Units)","Total","Total","Total","Not available","6.00","C, 1","16.00","C, 1","102.00","C, 1","86.00","C, 1","58.00","C, 1","43.00","C, 1","27.00","C, 1","32.00","C, 1","101.00","C, 1","29.00","C, 1","42.00","C, 1","78.00","C, 1","37.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020603","Bhutan","False","False","True","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","26.00","C, 1","2.00","C, 1","4.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020313","Chile","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","62.00","C, 1","111.00","C, 1","65.00","C, 1","86.00","C, 1","56.00","C, 1","59.00","C, 1","53.00","C, 1","107.00","C, 1","67.00","C, 1","32.00","C, 1","698.00","C, 1","37.00","C, 1","11.00","C, 1","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020902","Cook Islands","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","1.00","C, 1","","","","","1.00","C, 1","","","","","","","","","","","3.00","C, 1","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020314","Colombia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","153.00","C, 1","90.00","C, 1","70.00","C, 1","150.00","C, 1","100.00","C, 1","268.00","C, 1","195.00","C, 1","174.00","C, 1","265.00","C, 1","165.00","C, 1","354.00","C, 1","452.00","C, 1","195.00","C, 1","162.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020211","Comoros","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","1.00","C, 1","","","","","","","","","","","","","4.00","C, 1","2.00","C, 1","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020315","Costa Rica","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","3.00","C, 1","2.00","C, 1","11.00","C, 1","1.00","C, 1","9.00","C, 1","8.00","C, 1","3.00","C, 1","30.00","C, 1","9.00","C, 1","28.00","C, 1","40.00","C, 1","10.00","C, 1","14.00","C, 1","7.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020215","Djibouti","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","2.00","C, 1","7.00","C, 1","4.00","C, 1","2.00","C, 1","138.00","C, 1","5.00","C, 1","6.00","C, 1","9.00","C, 1","9.00","C, 1","6.00","C, 1","5.00","C, 1","142.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020318","Dominica","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","2.00","C, 1","","","","","1.00","C, 1","2.00","C, 1","1.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020320","Ecuador","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","81.00","C, 1","98.00","C, 1","110.00","C, 1","32.00","C, 1","30.00","C, 1","47.00","C, 1","45.00","C, 1","20.00","C, 1","106.00","C, 1","28.00","C, 1","62.00","C, 1","132.00","C, 1","90.00","C, 1","119.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01014900","Spain","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","10.00","C, 1","3.00","C, 1","2.00","C, 1","10.00","C, 1","2.00","C, 1","","","6.00","C, 1","9.00","C, 1","4.00","C, 1","5.00","C, 1","5.00","C, 1","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020218","Ethiopia","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","28.00","C, 1","71.00","C, 1","49.00","C, 1","239.00","C, 1","70.00","C, 1","475.00","C, 1","1,707.00","C, 1","126.00","C, 1","141.00","C, 1","5.00","C, 1","74.00","C, 1","","","6.00","C, 1","7.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020903","Fiji","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","3.00","C, 1","1.00","C, 1","7.00","C, 1","14.00","C, 1","36.00","C, 1","2.00","C, 1","8.00","C, 1","74.00","C, 1","7.00","C, 1","13.00","C, 1","3.00","C, 1","1.00","C, 1","25.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020908","Micronesia (Federated States of)","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","89.00","C, 1","5.00","C, 1","1.00","C, 1","","","","","","","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020324","Grenada","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","33.00","C, 1","2.00","C, 1","","","1.00","C, 1","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020326","Guatemala","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","76.00","C, 1","52.00","C, 1","126.00","C, 1","62.00","C, 1","52.00","C, 1","495.00","C, 1","62.00","C, 1","35.00","C, 1","91.00","C, 1","60.00","C, 1","255.00","C, 1","91.00","C, 1","83.00","C, 1","54.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020905","Guam","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","1.00","C, 1","","","4.00","C, 1","","","","","","","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020327","Guyana","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","1.00","C, 1","2.00","C, 1","11.00","C, 1","12.00","C, 1","2.00","C, 1","8.00","C, 1","8.00","C, 1","3.00","C, 1","12.00","C, 1","3.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020329","Honduras","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","2.00","C, 1","30.00","C, 1","12.00","C, 1","13.00","C, 1","9.00","C, 1","56.00","C, 1","22.00","C, 1","6.00","C, 1","205.00","C, 1","14.00","C, 1","71.00","C, 1","628.00","C, 1","468.00","C, 1","89.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020703","Indonesia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","383.00","C, 1","22.00","C, 1","336.00","C, 1","716.00","C, 1","167,126.00","C, 1","1,350.00","C, 1","7,208.00","C, 1","678.00","C, 1","369.00","C, 1","1,652.00","C, 1","1,675.00","C, 1","381.00","C, 1","312.00","C, 1","453.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020605","Iran (Islamic Republic of)","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","108.00","C, 1","690.00","C, 1","1,076.00","C, 1","26,438.00","C, 1","198.00","C, 1","376.00","C, 1","118.00","C, 1","217.00","C, 1","312.00","C, 1","49.00","C, 1","57.00","C, 1","6.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020330","Jamaica","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","2.00","C, 1","46.00","C, 1","29.00","C, 1","22.00","C, 1","9.00","C, 1","45.00","C, 1","6.00","C, 1","16.00","C, 1","52.00","C, 1","17.00","C, 1","21.00","C, 1","1.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020803","Jordan","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","9.00","C, 1","3.00","C, 1","","","11.00","C, 1","","","","","","","5.00","C, 1","","","","","5.00","C, 1","3.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020224","Kenya","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","4.00","C, 1","3.00","C, 1","18.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020702","Cambodia","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","382.00","C, 1","22.00","C, 1","4.00","C, 1","4.00","C, 1","2.00","C, 1","25.00","C, 1","22.00","C, 1","32.00","C, 1","47.00","C, 1","199.00","C, 1","93.00","C, 1","565.00","C, 1","166.00","C, 1","123.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020339","Saint Kitts and Nevis","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","2.00","C, 1","","","1.00","C, 1","","","2.00","C, 1","1.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020704","Lao People's Democratic Republic","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","26.00","C, 1","2.00","C, 1","","","5.00","C, 1","1.00","C, 1","7.00","C, 1","6.00","C, 1","8.00","C, 1","30.00","C, 1","41.00","C, 1","35.00","C, 1","26.00","C, 1","19.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020805","Lebanon","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","6.00","C, 1","","","2.00","C, 1","3.00","C, 1","1.00","C, 1","5.00","C, 1","","","4.00","C, 1","","","","","","","1.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020340","Saint Lucia","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","1.00","C, 1","","","3.00","C, 1","","","","","","","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020609","Sri Lanka","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","24.00","C, 1","18.00","C, 1","22.00","C, 1","244.00","C, 1","30,985.00","C, 1","24.00","C, 1","74.00","C, 1","93.00","C, 1","71.00","C, 1","45.00","C, 1","52.00","C, 1","135.00","C, 1","106.00","C, 1","95.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020104","Morocco","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","232.00","C, 1","32.00","C, 1","628.00","C, 1","","","","","","","58.00","C, 1","102.00","C, 1","40.00","C, 1","7.00","C, 1","3.00","C, 1","5.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020227","Madagascar","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","247.00","C, 1","9.00","C, 1","34.00","C, 1","70.00","C, 1","265.00","C, 1","49.00","C, 1","13.00","C, 1","151.00","C, 1","106.00","C, 1","41.00","C, 1","110.00","C, 1","27.00","C, 1","115.00","C, 1","36.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020606","Maldives","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","72.00","C, 1","1.00","C, 1","","","1.00","C, 1","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020332","Mexico","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","454.00","C, 1","207.00","C, 1","283.00","C, 1","288.00","C, 1","397.00","C, 1","667.00","C, 1","622.00","C, 1","554.00","C, 1","436.00","C, 1","278.00","C, 1","573.00","C, 1","411.00","C, 1","230.00","C, 1","507.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020229","Mali","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","1.00","C, 1","8.00","C, 1","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020233","Mozambique","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","867.00","C, 1","516.00","C, 1","157.00","C, 1","175.00","C, 1","178.00","C, 1","148.00","C, 1","150.00","C, 1","221.00","C, 1","214.00","C, 1","52.00","C, 1","15.00","C, 1","20.00","C, 1","45.00","C, 1","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020231","Mauritius","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","13.00","C, 1","6.00","C, 1","3.00","C, 1","","","","","24.00","C, 1","12.00","C, 1","2.00","C, 1","","","2.00","C, 1","5.00","C, 1","22.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020910","New Caledonia","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","2.00","C, 1","","","","","","","","","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020235","Niger","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","","","4.00","C, 1","1.00","C, 1","","","","","6.00","C, 1","3.00","C, 1","2.00","C, 1","","","2.00","C, 1","3.00","C, 1","10.00","C, 1","21.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020334","Nicaragua","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","14.00","C, 1","23.00","C, 1","3.00","C, 1","3.00","C, 1","","","9.00","C, 1","","","339.00","C, 1","22.00","C, 1","4.00","C, 1","15.00","C, 1","15.00","C, 1","17.00","C, 1","13.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020911","Niue","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","1.00","C, 1","","","","","","","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020607","Nepal","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","296.00","C, 1","473.00","C, 1","651.00","C, 1","509.00","C, 1","328.00","C, 1","145.00","C, 1","294.00","C, 1","290.00","C, 1","491.00","C, 1","518.00","C, 1","518.00","C, 1","587.00","C, 1","470.00","C, 1","499.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020607","Pakistan","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","487.00","C, 1","2,562.00","C, 1","883.00","C, 1","2,254.00","C, 1","1,577.00","C, 1","2,122.00","C, 1","3,031.00","C, 1","669.00","C, 1","2,221.00","C, 1","1,202.00","C, 1","1,947.00","C, 1","345.00","C, 1","639.00","C, 1","565.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020335","Panama","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","7.00","C, 1","9.00","C, 1","7.00","C, 1","6.00","C, 1","27.00","C, 1","1.00","C, 1","10.00","C, 1","3.00","C, 1","44.00","C, 1","18.00","C, 1","26.00","C, 1","6.00","C, 1","18.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020337","Peru","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","126.00","C, 1","637.00","C, 1","234.00","C, 1","101.00","C, 1","79.00","C, 1","70.00","C, 1","85.00","C, 1","687.00","C, 1","142.00","C, 1","147.00","C, 1","112.00","C, 1","28.00","C, 1","53.00","C, 1","95.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020914","Papua New Guinea","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","6.00","C, 1","","","113.00","C, 1","16.00","C, 1","3.00","C, 1","2.00","C, 1","34.00","C, 1","341.00","C, 1","13.00","C, 1","25.00","C, 1","","","","","30.00","C, 1","10.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020336","Paraguay","False","False","True","Annual","Number (Units)","Total","Total","Total","Not available","","","7.00","C, 1","","","","","","","","","2.00","C, 1","8.00","C, 1","32.00","C, 1","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020806","State of Palestine","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","2.00","C, 1","","","1.00","C, 1","","","","","","","1.00","C, 1","","","2.00","C, 1","1.00","C, 1","","","","","","","4.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020240","Senegal","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","5.00","C, 1","","","2.00","C, 1","22.00","C, 1","41.00","C, 1","8.00","C, 1","12.00","C, 1","21.00","C, 1","71.00","C, 1","73.00","C, 1","255.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020916","Solomon Islands","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","138.00","C, 1","","","29.00","C, 1","4.00","C, 1","2.00","C, 1","1.00","C, 1","20.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020242","Sierra Leone","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","3.00","C, 1","","","","","13.00","C, 1","34.00","C, 1","13.00","C, 1","10.00","C, 1","48.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020321","El Salvador","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","1,818.00","C, 1","7.00","C, 1","3.00","C, 1","12.00","C, 1","185.00","C, 1","24.00","C, 1","22.00","C, 1","63.00","C, 1","60.00","C, 1","35.00","C, 1","57.00","C, 1","5.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01014600","Serbia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","5.00","C, 1","2.00","C, 1","4.00","C, 1","2.00","C, 1","5.00","C, 1","9.00","C, 1","11.00","C, 1","17.00","C, 1","9.00","C, 1","27.00","C, 1","30.00","C, 1","50.00","C, 1","3.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020810","Syrian Arab Republic","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","9.00","C, 1","3.00","C, 1","23.00","C, 1","4.00","C, 1","38.00","C, 1","24.00","C, 1","69.00","C, 1","157.00","C, 1","248.00","C, 1","52.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020710","Timor-Leste","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","126.00","C, 1","1.00","C, 1","","","2.00","C, 1","","","","","","","1.00","C, 1","","","3.00","C, 1","9.00","C, 1","4.00","C, 1","10.00","C, 1","17.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020918","Tonga","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","18.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020344","Trinidad and Tobago","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","3.00","C, 1","","","","","","","9.00","C, 1","7.00","C, 1","8.00","C, 1","5.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020105","Tunisia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","13.00","C, 1","7.00","C, 1","3.00","C, 1","2.00","C, 1","8.00","C, 1","13.00","C, 1","1.00","C, 1","40.00","C, 1","","","49.00","C, 1","21.00","C, 1","1.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020811","Turkey","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","20.00","C, 1","3.00","C, 1","77.00","C, 1","199.00","C, 1","72.00","C, 1","29.00","C, 1","37.00","C, 1","27.00","C, 1","17.00","C, 1","66.00","C, 1","89.00","C, 1","704.00","C, 1","18.00","C, 1","33.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020919","Tuvalu","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","18.00","C, 1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020249","Uganda","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","","","50.00","C, 1","202.00","C, 1","271.00","C, 1","17.00","C, 1","18.00","C, 1","15.00","C, 1","40.00","C, 1","18.00","C, 1","46.00","C, 1","1,361.00","C, 1","267.00","C, 1","15.00","C, 1","9.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020347","Uruguay","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","3.00","C, 1","","","2.00","C, 1","1.00","C, 1","","","42.00","C, 1","7.00","C, 1","2.00","C, 1","","","5.00","C, 1","6.00","C, 1","15.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020341","Saint Vincent and the Grenadines","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","4.00","C, 1","","","","","2.00","C, 1","","","","","","","","","","","","","","","9.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020348","Venezuela (Bolivarian Republic of)","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","41.00","C, 1","11.00","C, 1","15.00","C, 1","37.00","C, 1","40.00","C, 1","113.00","C, 1","35.00","C, 1","44.00","C, 1","29.00","C, 1","15.00","C, 1","24.00","C, 1","19.00","C, 1","57.00","C, 1","6.00","C, 1"
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020711","Viet Nam","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","852.00","C, 1","604.00","C, 1","353.00","C, 1","180.00","C, 1","233.00","C, 1","675.00","C, 1","317.00","C, 1","381.00","C, 1","575.00","C, 1","294.00","C, 1","60.00","C, 1","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020920","Vanuatu","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","3.00","C, 1","","","","","1.00","C, 1","","","2.00","C, 1","","","","","","","","","1.00","C, 1","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020915","Samoa","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","1.00","C, 1","9.00","C, 1","","","","","","","369.00","C, 1","","","","","","","",""
"110501","11","11.5","11.5.1","VC_DSR_MORT","+                                                                          Number of deaths due to disaster","01020813","Yemen","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","18.00","C, 1","27.00","C, 1","5.00","C, 1","18.00","C, 1","24.00","C, 1","248.00","C, 1","108.00","C, 1","185.00","C, 1","116.00","C, 1","162.00","C, 1","429.00","C, 1","7.00","C, 1","129.00","C, 1","307.00","C, 1"
